area,price,title,community,link,time,Latitude,model
116平,8500,春江锦庐，实地看房，3室2厅1卫，钥匙房,春江锦庐,/zufang/shz4114482.html,2017.07.24上架,"[u'121.393371', u'31.137471']",3室2厅
44平,3700,金杨新村四街坊，1室1厅1卫，链家有钥匙，空气清新,金杨新村四街坊,/zufang/shz4114183.html,2017.07.24上架,"[u'121.5789382', u'31.25278441']",1室1厅
93平,8200,中环明珠，看房方便，空气清新，生活很便利,中环明珠,/zufang/shz4114057.html,2017.07.23上架,"[u'121.488277', u'31.294785']",2室2厅
85平,3700,实地看房，南北通透，附近有地铁，上门实勘,银春小区,/zufang/shz4113585.html,2017.07.23上架,"[u'121.429397', u'31.037714']",3室2厅
88平,13500,新天地河滨花园，钥匙在店，链家房源，精致户型,新天地河滨花园,/zufang/shz4113462.html,2017.07.23上架,"[u'121.40404', u'31.222722']",2室1厅
34平,4200,凤城三村，附近有地铁，低区出入方便，高清照片,凤城三村,/zufang/shz4113343.html,2017.07.23上架,"[u'121.523864', u'31.28626']",1室1厅
34平,3000,临沂七村，高区采光好，地铁沿线，有钥匙房源,临沂七村,/zufang/shz4113199.html,2017.07.23上架,"[u'121.520758', u'31.20142']",1室0厅
74平,6200,上门实勘，链家房源，出行方便，钥匙在链家,金杨二街坊,/zufang/shz4112798.html,2017.07.23上架,"[u'121.5833587', u'31.25573131']",3室1厅
89平,7900,实地看房，好房好心情，2室2厅，上下楼方便,东方名筑,/zufang/shz4112703.html,2017.07.23上架,"[u'121.5258563', u'31.20540028']",2室2厅
116平,9000,黄兴雅苑，舒适三室，实地看房，近地铁,黄兴雅苑,/zufang/shz4112607.html,2017.08.02上架,"[u'121.52619', u'31.29259']",3室2厅
47平,5500,宛南六村，钥匙房，高区景观好，实地看房,宛南六村,/zufang/shz4112536.html,2017.07.23上架,"[u'121.453365', u'31.186191']",2室1厅
117平,8500,附近有地铁，两室户，有钥匙方便看，实地看房,凯旋花苑,/zufang/shz4112487.html,2017.07.23上架,"[u'121.44002', u'31.19042']",2室2厅
80平,6000,光线非常好，人气房源，上门实勘，简约二室,茗苑,/zufang/shz4112411.html,2017.07.23上架,"[u'121.5235278', u'31.29379027']",2室1厅
56平,4000,有爱有家，人气房源，空气清新，近地铁,济阳一村,/zufang/shz4112304.html,2017.07.23上架,"[u'121.4891253', u'31.17198095']",2室1厅
95平,15000,交通方便，人气房源，有爱有家，光线棒,路易凯旋宫,/zufang/shz4112151.html,2017.07.23上架,"[u'121.425213', u'31.220997']",2室2厅
81平,6000,简约二室，交通便利，高清实拍，享受好房,南杨花园,/zufang/shz4112071.html,2017.07.23上架,"[u'121.560358', u'31.199081']",2室2厅
95平,7300,达安春之声，2室2厅，生活很便利，钥匙在店,达安春之声,/zufang/shz4111864.html,2017.07.22上架,"[u'121.408813', u'31.273818']",2室2厅
56平,6800,空气清新，好房待租，两室户，有钥匙方便看,西谈家渡路129弄,/zufang/shz4111649.html,2017.07.22上架,"[u'121.430344', u'31.24250374']",2室1厅
87平,4500,钥匙在店，光线棒，适合自住，近地铁,丽都城假日景苑,/zufang/shz4111567.html,2017.07.22上架,"[u'121.416472', u'31.01961']",2室1厅
39平,4200,看房有钥匙，放心好房，近地铁，温馨之家,康健路100弄,/zufang/shz4111553.html,2017.07.22上架,"[u'121.433926', u'31.17169827']",1室1厅
184平,35000,财富海景花园，有钥匙，高清照片，南北直通,财富海景花园,/zufang/shz4111529.html,2017.07.22上架,"[u'121.515428', u'31.231823']",3室2厅
33平,3500,阳光二村，近地铁，高清照片，有钥匙方便看,阳光二村,/zufang/shz4111528.html,2017.07.23上架,"[u'121.557044', u'31.252797']",1室1厅
69平,3700,高南新村，地铁沿线，上门实拍，一链倾城,高南新村,/zufang/shz4111288.html,2017.08.10上架,"[u'121.5912018', u'31.34776718']",2室1厅
58平,3900,1室1厅1卫，光线充足，人气房源，出行方便,真北新村三街坊,/zufang/shz4111231.html,2017.07.22上架,"[u'121.404782', u'31.264352']",1室1厅
66平,6800,牡丹路186弄，附近有地铁，上门实勘，有钥匙,牡丹路186弄,/zufang/shz4111214.html,2017.07.22上架,"[u'121.552323', u'31.212528']",2室1厅
100平,11000,爱家豪庭，适合自住，人气房源，链家有钥匙,爱家豪庭,/zufang/shz4111105.html,2017.07.22上架,"[u'121.499388', u'31.266995']",2室2厅
117平,13000,人气房源，好楼层，交通便利，好房待租,徐汇苑,/zufang/shz4111086.html,2017.07.26上架,"[u'121.450635', u'31.184233']",3室2厅
65平,5000,真实在租，高清照片，出行方便，南北户型,花苑村丁香园,/zufang/shz4111029.html,2017.07.22上架,"[u'121.421277', u'31.152353']",2室1厅
78平,3900,一链倾城，钥匙在链家，南北直通，人气房源,银春小区,/zufang/shz4110996.html,2017.07.22上架,"[u'121.429397', u'31.037714']",3室1厅
54平,5000,龙柏二村，交通便利，上门实拍，人气房源,龙柏二村,/zufang/shz4110856.html,2017.07.22上架,"[u'121.3687945', u'31.18806912']",2室1厅
79平,4100,3室1厅，如您所见，高区景观好，看房方便,颛卫路155弄,/zufang/shz4110388.html,2017.07.22上架,"[u'121.4058364', u'31.07162296']",3室1厅
147平,36000,济南路8号，有钥匙，交通方便，高清实拍,济南路8号,/zufang/shz4110357.html,2017.07.22上架,"[u'121.484904', u'31.227857']",2室2厅
104平,5200,保利西子湾，好房好心情，人气房源，有钥匙方便看,保利西子湾,/zufang/shz4110268.html,2017.07.22上架,"[u'121.241032', u'31.066142']",2室2厅
42平,4000,实地看房，如您所见，闹中取静，有钥匙方便看,艾东小区,/zufang/shz4110249.html,2017.07.22上架,"[u'121.5292551', u'31.18698174']",1室1厅
82平,8500,如您所见，交通便利，人气房源，3室1厅,虹南大楼,/zufang/shz4110235.html,2017.07.22上架,"[u'121.425058', u'31.20162']",3室1厅
43平,4000,交通方便，光线非常好，上门实拍，钥匙房,桂莘小区,/zufang/shz4110179.html,2017.07.22上架,"[u'121.413506', u'31.165988']",1室1厅
63平,6800,交通便利，好房待租，舒适三室，低楼层,唐山路1280弄,/zufang/shz4109883.html,2017.07.22上架,"[u'121.5207675', u'31.27017735']",3室0厅
112平,14000,低楼层，2室2厅，生活很便利，人气房源,扬子江家园,/zufang/shz4109867.html,2017.07.22上架,"[u'121.476757', u'31.206254']",2室2厅
81平,8800,出行方便，钥匙在链家，实地看房，视野开阔,西康公寓,/zufang/shz4109755.html,2017.07.21上架,"[u'121.4572322', u'31.23697269']",2室1厅
90平,4500,经纬观澜弘郡家园，采光棒，钥匙在链家，交通方便,经纬观澜弘郡家园（三期）,/zufang/shz4109236.html,2017.07.21上架,"[u'121.403641', u'31.333349']",2室2厅
58平,5500,简约二室，链家好房，南北通透，高清实拍,宁和小区,/zufang/shz4109205.html,2017.07.21上架,"[u'121.456775', u'31.280534']",2室1厅
61平,5200,人气房源，高区景观房，钥匙房，出行方便,海上新村,/zufang/shz4109142.html,2017.07.21上架,"[u'121.376215', u'31.162369']",2室1厅
124平,20800,思南新苑，钥匙房，光线充足，真实在租,思南新苑,/zufang/shz4109014.html,2017.07.21上架,"[u'121.476932', u'31.214656']",3室2厅
37平,4200,享受好房，实地看房，钥匙房，高区景观房,栖山小区,/zufang/shz4108990.html,2017.07.21上架,"[u'121.549684', u'31.248785']",1室1厅
66平,5800,2室1厅，人气房源，一链倾城，钥匙房,静安新城（十一区）,/zufang/shz4108720.html,2017.07.21上架,"[u'121.384368', u'31.16591']",2室1厅
93平,6000,房型正气，视野开阔，人气房源，2室2厅,毕加索小镇（一期）（公寓）,/zufang/shz4108608.html,2017.07.21上架,"[u'121.653788', u'31.221435']",2室2厅
88平,5800,改善住房，好房好心情，地铁沿线，上门实勘,绿茵苑（浦东）,/zufang/shz4108579.html,2017.07.21上架,"[u'121.5072719', u'31.15651089']",3室1厅
42平,4800,长风一村小区，生活很便利，高清实拍，放心好房,长风一村小区,/zufang/shz4108401.html,2017.08.09上架,"[u'121.4097261', u'31.23708255']",1室1厅
86平,5600,明丰花园，看房方便，链家房源，简约二室,明丰花园,/zufang/shz4108037.html,2017.07.21上架,"[u'121.537152', u'31.156254']",2室1厅
64平,3500,临河小区，放心好房，链家有钥匙，出行方便,临河小区,/zufang/shz4107729.html,2017.07.21上架,"[u'121.694606', u'31.200014']",2室1厅
141平,5500,华盛名门，采光好，人气房源，交通方便,华盛名门,/zufang/shz4107357.html,2017.07.20上架,"[u'121.698058', u'31.199858']",3室2厅
61平,6000,看房方便，2室1厅，地铁沿线，人气房源,羽北小区,/zufang/shz4107353.html,2017.07.20上架,"[u'121.553526', u'31.241646']",2室1厅
31平,4600,光线充足，看房方便，真实在租，1室1厅,乐山八九村,/zufang/shz4107312.html,2017.07.20上架,"[u'121.4361536', u'31.20138055']",1室1厅
69平,7000,两室户，交通方便，实地看房，钥匙房,东安大楼（徐汇）,/zufang/shz4106838.html,2017.07.20上架,"[u'121.461337', u'31.19676']",2室1厅
100平,6500,出行方便，有爱有家，两室户，看房有钥匙,和欣国际花园,/zufang/shz4106746.html,2017.07.20上架,"[u'121.442079', u'31.341681']",2室2厅
56平,8000,两室户，钥匙在店，实地看房，上下楼方便,蒙自路345弄,/zufang/shz4106576.html,2017.07.27上架,"[u'121.4852796', u'31.21007402']",2室1厅
84平,5500,万达城市公寓，钥匙房，人气房源，交通方便,万达城市公寓,/zufang/shz4106454.html,2017.07.20上架,"[u'121.330299', u'31.242103']",2室2厅
47平,5000,长虹公寓，高清大图，1室1厅1卫，光线充足,长虹公寓,/zufang/shz4106411.html,2017.07.20上架,"[u'121.392886', u'31.212162']",1室1厅
77平,8300,延安西路394弄，钥匙房，放心好房，高区景观好,延安西路394弄,/zufang/shz4106271.html,2017.07.20上架,"[u'121.4448678', u'31.22515707']",3室1厅
130平,10000,中芯花园，交通便利，3房出租，实地看房,中芯花园（公寓）,/zufang/shz4106085.html,2017.07.20上架,"[u'121.625275', u'31.223134']",3室2厅
99平,8500,视野开阔，高清大图，钥匙在店，南北通透,樱花路89弄,/zufang/shz4105979.html,2017.07.20上架,"[u'121.552452', u'31.211593']",3室2厅
118平,9000,改善住房，有钥匙，链家房源，上门实拍,东苑半岛花园（公寓）,/zufang/shz4105878.html,2017.07.20上架,"[u'121.390613', u'31.145221']",3室2厅
62平,4200,有钥匙方便看，高区阳光房，附近有地铁，人气房源,嘉云苑,/zufang/shz4105699.html,2017.07.20上架,"[u'121.3774349', u'31.25042939']",2室1厅
80平,7800,静安新城，看房有钥匙，链家房源，交通便利,静安新城（七区）,/zufang/shz4105499.html,2017.07.19上架,"[u'121.387588', u'31.165002']",2室2厅
93平,4200,光线棒，交通方便，好房好心情，适合自住,润和欣苑,/zufang/shz4104863.html,2017.07.19上架,"[u'121.2740084', u'31.11941006']",2室2厅
103平,4000,南北户型，光线充足，3室1厅1卫，附近有地铁,菊泉新城（菊盛路50弄）,/zufang/shz4104786.html,2017.07.19上架,"[u'121.3806389', u'31.35534841']",3室1厅
124平,19000,看房有钥匙，放心好房，实地看房，交通方便,凯欣豪园,/zufang/shz4104583.html,2017.07.19上架,"[u'121.424661', u'31.222694']",2室2厅
40平,4200,温馨之家，生活很便利，高清照片，上下楼方便,华容小区,/zufang/shz4104369.html,2017.07.19上架,"[u'121.4562558', u'31.18629161']",1室1厅
64平,7200,文兰小区，交通便利，2室1厅1卫，如您所见,文兰小区,/zufang/shz4104242.html,2017.07.19上架,"[u'121.532806', u'31.217629']",2室1厅
34平,4700,柿子湾小区，高区景观房，1室1厅1卫，交通方便,柿子湾小区,/zufang/shz4104233.html,2017.07.19上架,"[u'121.4354359', u'31.19542795']",1室1厅
70平,6500,精文城上城，好房待租，好楼层，看房有钥匙,精文城上城,/zufang/shz4104222.html,2017.07.19上架,"[u'121.471145', u'31.254568']",1室2厅
48平,6500,实地看房，好房待租，低区出入方便，有钥匙,梅园三街坊,/zufang/shz4104096.html,2017.07.19上架,"[u'121.5305678', u'31.23972158']",2室1厅
138平,15000,生活很便利，高清大图，3室2厅，实地看房,盛世年华,/zufang/shz4104054.html,2017.07.19上架,"[u'121.545231', u'31.234402']",3室2厅
85平,13000,人气房源，光线棒，2室2厅，出行方便,天山怡景苑,/zufang/shz4104031.html,2017.07.19上架,"[u'121.390245', u'31.223884']",2室2厅
78平,6800,看房方便，适合自住，人气房源，附近有地铁,大华锦绣华城（一街区）,/zufang/shz4104013.html,2017.07.19上架,"[u'121.5328262', u'31.19034135']",2室2厅
90平,3200,链家好房，2室2厅，南北直通，高清实拍,米兰诺贵都,/zufang/shz4104001.html,2017.07.19上架,"[u'121.240437', u'31.10948']",2室2厅
105平,10000,慧芝湖花园，链家好房，钥匙在店，2室2厅,慧芝湖花园,/zufang/shz4103931.html,2017.07.19上架,"[u'121.465689', u'31.28813']",2室2厅
62平,4500,高清实拍，钥匙在链家，如您所见，交通方便,金桥新村四街坊（长岛路1201弄）,/zufang/shz4103839.html,2017.07.19上架,"[u'121.5967297', u'31.26934761']",2室1厅
64平,2500,真实在租，钥匙在店，生活很便利，实地看房,友好佳苑,/zufang/shz4103814.html,2017.07.19上架,"[u'121.4082503', u'31.00695552']",1室1厅
33平,3800,链家房源，生活很便利，温馨之家，实地看房,潍坊九村,/zufang/shz4103705.html,2017.07.18上架,"[u'121.5333359', u'31.2270147']",1室1厅
90平,5200,保利叶语，交通便利，人气房源，有钥匙方便看,保利叶语（公寓）（一期）,/zufang/shz4103486.html,2017.07.18上架,"[u'121.373451', u'31.350442']",2室2厅
44平,2700,高清照片，有钥匙房源，2室1厅，生活很便利,昆阳小区,/zufang/shz4103413.html,2017.07.18上架,"[u'121.3788205', u'31.00493207']",2室1厅
138平,17000,交通方便，3室2厅2卫，南北通，有钥匙房源,大唐盛世花园,/zufang/shz4103350.html,2017.07.18上架,"[u'121.566444', u'31.213217']",3室2厅
122平,16800,百汇园，看房方便，附近有地铁，2室2厅,百汇园,/zufang/shz4103325.html,2017.07.18上架,"[u'121.466685', u'31.178622']",2室2厅
68平,5000,链家好房，简约二室，钥匙房，人气房源,大华二村,/zufang/shz4103082.html,2017.07.18上架,"[u'121.422363', u'31.278963']",2室1厅
99平,10000,适合自住，实地看房，钥匙在链家，交通方便,中远两湾城,/zufang/shz4103047.html,2017.07.18上架,"[u'121.451405', u'31.259226']",2室2厅
52平,3800,东荷小区，链家有钥匙，真实在租，实地看房,东荷小区,/zufang/shz4102916.html,2017.07.18上架,"[u'121.598272', u'31.2771964']",1室1厅
81平,3500,金塔新村，如您所见，实地看房，有钥匙方便看,金塔新村,/zufang/shz4102908.html,2017.07.18上架,"[u'121.4156053', u'31.04443093']",3室1厅
90平,6500,金桥好人家，光线充足，钥匙房，实地看房,金桥好人家,/zufang/shz4102521.html,2017.07.18上架,"[u'121.6004255', u'31.27257888']",2室1厅
100平,8500,光线充足，钥匙在链家，人气房源，生活很便利,龙柏香榭苑,/zufang/shz4102514.html,2017.07.18上架,"[u'121.372499', u'31.181304']",2室2厅
57平,6000,中王小区，人气房源，小户型，地铁沿线,中王小区,/zufang/shz4102509.html,2017.07.18上架,"[u'121.537081', u'31.276578']",1室1厅
60平,4200,精致户型，一链倾城，有钥匙方便看，高区采光好,莘松九村,/zufang/shz4102472.html,2017.07.18上架,"[u'121.3817457', u'31.11642958']",2室1厅
98平,7000,成发苑，实地看房，一链倾城，2室2厅,成发苑,/zufang/shz4102378.html,2017.07.18上架,"[u'121.5026079', u'31.1698456']",2室2厅
94平,5500,精致户型，有钥匙，链家好房，实地看房,成事高邸,/zufang/shz4102369.html,2017.07.18上架,"[u'121.411752', u'31.318505']",2室2厅
51平,6000,凯旋路2280弄，1室1厅1卫，高区景观好，人气房源,凯旋路2280弄,/zufang/shz4102067.html,2017.07.17上架,"[u'121.4334993', u'31.19389595']",1室1厅
41平,3800,出行方便，一室小户型，好房待租，人气房源,南杨小区（长清路）,/zufang/shz4101848.html,2017.07.17上架,"[u'121.498509', u'31.165334']",1室1厅
135平,8500,地杰国际城，高清照片，好房待租，光线充足,地杰国际城（E欧泊时光）,/zufang/shz4101826.html,2017.07.17上架,"[u'121.579176', u'31.162636']",3室2厅
32平,4500,延长小区，温馨之家，上门实勘，有钥匙房源,延长小区（闸北）,/zufang/shz4101537.html,2017.07.17上架,"[u'121.462678', u'31.275679']",1室0厅
33平,6000,低区出入方便，好房待租，高清实拍，实地看房,巨鹿路516弄,/zufang/shz4101367.html,2017.07.17上架,"[u'121.4626505', u'31.22799938']",1室0厅
106平,9500,好房好心情，链家有钥匙，光线充足，人气房源,万科海上传奇,/zufang/shz4101287.html,2017.07.17上架,"[u'121.574116', u'31.164135']",3室2厅
100平,12000,光线充足，有钥匙，2室2厅1卫，近地铁,圣和圣广场（公寓）,/zufang/shz4101185.html,2017.07.17上架,"[u'121.486711', u'31.252504']",2室2厅
31平,4800,武定西路1251弄，上门实拍，链家房源，附近有地铁,武定西路1251弄,/zufang/shz4101135.html,2017.07.17上架,"[u'121.4397427', u'31.23139579']",1室0厅
147平,11000,地杰国际城，出行方便，看房有钥匙，好楼层,地杰国际城（E欧泊时光）,/zufang/shz4101096.html,2017.07.17上架,"[u'121.579176', u'31.162636']",3室2厅
68平,5300,人气房源，空气清新，有钥匙方便看，交通便利,纪念小区,/zufang/shz4101033.html,2017.07.17上架,"[u'121.493065', u'31.299302']",2室1厅
68平,8200,东晶国际公寓，生活很便利，好楼层，好房好心情,东晶国际公寓,/zufang/shz4100993.html,2017.07.17上架,"[u'121.537927', u'31.246883']",1室1厅
73平,8000,同济支路201弄，舒适三室，低区出入方便，链家好房,同济支路201弄,/zufang/shz4100905.html,2017.07.17上架,"[u'121.4983464', u'31.38432966']",3室0厅
106平,12000,耀江花园，地铁沿线，2室2厅1卫，人气房源,耀江花园,/zufang/shz4100686.html,2017.07.16上架,"[u'121.499241', u'31.20454']",2室2厅
92平,9900,新城海上名园，如您所见，钥匙房，光线充足,新城海上名园,/zufang/shz4100636.html,2017.07.16上架,"[u'121.558271', u'31.238279']",2室2厅
32平,3500,延吉二村，有钥匙方便看，温馨一室，近地铁,延吉二村,/zufang/shz4100434.html,2017.07.16上架,"[u'121.5437597', u'31.2937103']",1室0厅
46平,4600,看房有钥匙，交通方便，上门实拍，实地看房,潍坊三村,/zufang/shz4100404.html,2017.07.16上架,"[u'121.5258052', u'31.22892091']",2室0厅
74平,6000,金杨二街坊，好房好心情，出行方便，人气房源,金杨二街坊,/zufang/shz4100401.html,2017.07.16上架,"[u'121.5833587', u'31.25573131']",2室2厅
53平,2400,看房方便，好房待租，地铁沿线，两室户,红旗五村,/zufang/shz4100212.html,2017.07.16上架,"[u'121.4093154', u'31.01766634']",2室1厅
49平,3800,港机新村，2室0厅，真实在租，钥匙在链家,港机新村,/zufang/shz4099928.html,2017.07.16上架,"[u'121.5147549', u'31.19620003']",2室0厅
38平,3400,石泉小区，房型正气，高清实拍，人气房源,石泉小区,/zufang/shz4099885.html,2017.07.16上架,"[u'121.4324103', u'31.25716143']",1室1厅
49平,6700,梅园六街坊，有爱有家，精致户型，附近有地铁,梅园六街坊,/zufang/shz4099733.html,2017.07.16上架,"[u'121.5337602', u'31.24132805']",2室1厅
38平,5260,潍坊三村，低楼层，钥匙房，生活很便利,潍坊三村,/zufang/shz4099642.html,2017.07.16上架,"[u'121.5258052', u'31.22892091']",1室1厅
76平,7000,人气房源，链家有钥匙，3室1厅1卫，交通方便,巨东小区,/zufang/shz4099295.html,2017.07.16上架,"[u'121.556479', u'31.242995']",3室1厅
43平,4000,链家好房，上门实勘，人气房源，近地铁,市光三村,/zufang/shz4098949.html,2017.07.16上架,"[u'121.545871', u'31.324487']",1室1厅
125平,15000,菊园，3房出租，有钥匙房源，实地看房,菊园,/zufang/shz4098908.html,2017.07.16上架,"[u'121.519739', u'31.233867']",3室2厅
56平,6800,儿科大楼，出行方便，温馨之家，链家房源,儿科大楼,/zufang/shz4098879.html,2017.07.16上架,"[u'121.46377', u'31.204575']",1室1厅
97平,12500,中山公寓，钥匙在链家，如您所见，地铁沿线,中山公寓,/zufang/shz4098741.html,2017.07.16上架,"[u'121.418604', u'31.222299']",2室2厅
70平,4000,茂盛城市花园，实地看房，简约二室，出行方便,茂盛城市花园,/zufang/shz4098098.html,2017.07.15上架,"[u'121.369755', u'31.158326']",2室2厅
43平,3600,长风二村，视野很好，好房好心情，交通方便,长风二村（长风馨苑）,/zufang/shz4098004.html,2017.07.15上架,"[u'121.406836', u'31.238551']",1室1厅
91平,5000,出行方便，上门实拍，精致户型，链家房源,逸兴家园,/zufang/shz4097865.html,2017.07.15上架,"[u'121.5060146', u'31.35375267']",2室2厅
129平,15000,链家有钥匙，好楼层，放心好房，实地看房,江临天下,/zufang/shz4097751.html,2017.08.05上架,"[u'121.518117', u'31.232224']",3室2厅
85平,8300,人气房源，看房方便，地铁沿线，视野开阔,日月光水岸花园（公寓）,/zufang/shz4097614.html,2017.07.15上架,"[u'121.630351', u'31.219919']",2室2厅
81平,10000,好楼层，实地看房，链家房源，交通便利,金桥瑞仕花园,/zufang/shz4097307.html,2017.07.15上架,"[u'121.582859', u'31.261703']",1室2厅
62平,3000,人气房源，交通便利，钥匙房，链家好房,沧源小区,/zufang/shz4097298.html,2017.07.15上架,"[u'121.4346416', u'31.02088933']",2室1厅
91平,5500,地铁沿线，简约二室，实地看房，钥匙房,毕加索小镇（二期）（公寓）,/zufang/shz4097067.html,2017.07.15上架,"[u'121.654179', u'31.218884']",2室2厅
41平,8200,附近有地铁，人气房源，一室小户型，视野开阔,岳阳路77弄,/zufang/shz4097065.html,2017.07.15上架,"[u'121.4586149', u'31.21355941']",1室1厅
53平,5500,芙二小区，钥匙在店，低楼层，链家好房,芙二小区,/zufang/shz4096759.html,2017.07.15上架,"[u'121.4004879', u'31.21384827']",2室1厅
60平,5200,人气房源，高区景观好，好房好心情，2室1厅1卫,由由三村,/zufang/shz4096688.html,2017.07.15上架,"[u'121.537613', u'31.198847']",2室1厅
79平,7500,竹园高层，高清照片，舒适三室，光线充足,竹园高层,/zufang/shz4096606.html,2017.07.15上架,"[u'121.537486', u'31.235864']",3室1厅
62平,6300,大华锦绣华城，高清照片，低区出入方便，实地看房,大华锦绣华城（十街区）,/zufang/shz4096514.html,2017.07.15上架,"[u'121.5418664', u'31.190162']",2室1厅
101平,9500,有钥匙，地铁沿线，人气房源，舒适三室,桃林小区,/zufang/shz4096369.html,2017.07.15上架,"[u'121.552138', u'31.237232']",3室2厅
66平,4800,华高一村，人气房源，低楼层，简约二室,华高一村,/zufang/shz4096225.html,2017.07.14上架,"[u'121.6192976', u'31.28720279']",2室1厅
47平,4100,宁和小区，好楼层，附近有地铁，一室小户型,宁和小区,/zufang/shz4096116.html,2017.07.14上架,"[u'121.456775', u'31.280534']",1室1厅
97平,16000,豪景苑，光线充足，适合自住，人气房源,豪景苑,/zufang/shz4095945.html,2017.07.14上架,"[u'121.494752', u'31.252958']",2室2厅
91平,24000,翠湖天地御苑，小户型，实地看房，交通方便,翠湖天地御苑,/zufang/shz4095765.html,2017.07.14上架,"[u'121.483832', u'31.223985']",1室2厅
97平,15000,静安紫苑，一室小户型，附近有地铁，有钥匙,静安紫苑,/zufang/shz4095627.html,2017.07.14上架,"[u'121.459686', u'31.240443']",1室2厅
40平,6500,君悦静安，看房有钥匙，1室1厅，地铁沿线,君悦静安,/zufang/shz4095626.html,2017.07.14上架,"[u'121.444049', u'31.236724']",1室1厅
37平,3800,宁和小区，好房待租，人气房源，温馨之家,宁和小区,/zufang/shz4095544.html,2017.07.14上架,"[u'121.456775', u'31.280534']",1室1厅
39平,4600,东昌新村，实地看房，温馨一室，链家房源,东昌新村,/zufang/shz4095479.html,2017.07.14上架,"[u'121.51825', u'31.23831918']",1室1厅
65平,6200,虹鹿花苑，房型正气，链家有钥匙，交通便利,虹鹿花苑,/zufang/shz4094987.html,2017.07.14上架,"[u'121.384594', u'31.193856']",2室1厅
93平,8000,中星雅苑，高清大图，实地看房，钥匙房,中星雅苑,/zufang/shz4094610.html,2017.07.14上架,"[u'121.3908933', u'31.20867482']",2室2厅
86平,5500,看房方便，真实在租，3室2厅，近地铁,绿茵苑（闵行）,/zufang/shz4094604.html,2017.07.14上架,"[u'121.390024', u'31.129447']",3室2厅
69平,10000,高区景观好，钥匙在链家，温馨之家，房型正气,古北嘉年华庭,/zufang/shz4094091.html,2017.07.13上架,"[u'121.414621', u'31.199624']",1室2厅
48平,6000,黄浦房产，光线充足，看房有钥匙，上门实拍,黄浦房产,/zufang/shz4093591.html,2017.07.13上架,"[u'121.522828', u'31.227816']",1室1厅
141平,11000,实地看房，附近有地铁，南北直通，有钥匙方便看,中星怡景花园,/zufang/shz4093531.html,2017.07.13上架,"[u'121.560758', u'31.240721']",3室2厅
50平,4050,看房方便，一链倾城，南北通，1室1厅1卫,海运新村,/zufang/shz4093415.html,2017.07.13上架,"[u'121.5204928', u'31.21275281']",1室1厅
104平,5000,如您所见，人气房源，钥匙在店，交通方便,密山路62号,/zufang/shz4093275.html,2017.07.26上架,"[u'121.491176', u'31.409381']",2室2厅
36平,3700,上南八村，温馨一室，高区景观好，链家有钥匙,上南八村,/zufang/shz4093242.html,2017.07.13上架,"[u'121.511304', u'31.178892']",1室1厅
123平,11500,人气房源，好房待租，舒适三室，链家有钥匙,明园小安桥,/zufang/shz4093022.html,2017.07.13上架,"[u'121.429757', u'31.1911']",3室2厅
70平,3600,放心好房，人气房源，有钥匙，两室户,红旗四街坊,/zufang/shz4092223.html,2017.07.05上架,"[u'121.4051923', u'31.01854442']",2室1厅
35平,3500,人气房源，出行方便，一室小户型，链家好房,东四小区,/zufang/shz4092147.html,2017.07.12上架,"[u'121.496233', u'31.28858']",1室0厅
38平,3500,兰溪路224号，1室0厅1卫，出行方便，有钥匙,兰溪路224号,/zufang/shz4091908.html,2017.07.12上架,"[u'121.4090858', u'31.25170755']",1室0厅
111平,8600,人气房源，3室1厅，钥匙在店，生活很便利,阳光花城,/zufang/shz4091615.html,2017.07.12上架,"[u'121.629006', u'31.212499']",3室1厅
58平,2500,高区采光好，交通便利，人气房源，钥匙在链家,新华小区,/zufang/shz4091547.html,2017.07.12上架,"[u'121.4154697', u'31.01381566']",2室1厅
61平,2800,新华小区，好房待租，钥匙在店，视野开阔,新华小区,/zufang/shz4091392.html,2017.07.12上架,"[u'121.4154697', u'31.01381566']",2室1厅
98平,15000,路易凯旋宫，地铁沿线，实地看房，2室2厅,路易凯旋宫,/zufang/shz4091013.html,2017.07.12上架,"[u'121.425213', u'31.220997']",2室2厅
40平,4100,凤城六村，一室小户型，实地看房，生活很便利,凤城六村,/zufang/shz4090791.html,2017.07.12上架,"[u'121.523207', u'31.289595']",1室1厅
84平,7000,生活很便利，链家房源，南北户型，实地看房,书香名第,/zufang/shz4090677.html,2017.07.12上架,"[u'121.414583', u'31.228784']",2室2厅
69平,10000,古北嘉年华庭，近地铁，钥匙在链家，好楼层,古北嘉年华庭,/zufang/shz4090453.html,2017.07.12上架,"[u'121.414621', u'31.199624']",1室1厅
157平,20000,泰府名邸，实地看房，链家房源，改善住房,泰府名邸,/zufang/shz4090347.html,2017.07.12上架,"[u'121.461353', u'31.242238']",3室2厅
84平,11000,链家好房，简约二室，链家有钥匙，地铁沿线,优贤生活,/zufang/shz4090210.html,2017.07.12上架,"[u'121.505812', u'31.267216']",2室2厅
186平,45000,华润外滩九里，人气房源，好房好心情，采光棒,华润外滩九里,/zufang/shz4090169.html,2017.07.12上架,"[u'121.509832', u'31.22484']",3室2厅
28平,5500,百花村，人气房源，1室1厅1卫，高清照片,百花村,/zufang/shz4090012.html,2017.07.11上架,"[u'121.4306347', u'31.21124076']",1室1厅
